t_s,true_tank_level_m,reported_tank_level_m,independent_level_m,true_source_level_m,true_inflow_m3_s,true_outflow_m3_s,demand_m3_s,service_shortfall_ratio,spill_volume_m3,pump_energised,pump_permitted,valve_position,requested_setpoint_m,effective_setpoint_m,supervisory_available,consequence_level,violated_invariants
191.000000,3.115448,3.109000,3.120000,6.000000,0.104228,0.035334,0.035334,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
191.500000,3.118323,3.121000,3.120000,6.000000,0.104140,0.035142,0.035142,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
192.000000,3.121197,3.123000,3.120000,6.000000,0.104052,0.035073,0.035073,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
192.500000,3.124200,3.115000,3.110000,6.000000,0.103963,0.031904,0.031904,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
193.000000,3.126977,3.127000,3.130000,6.000000,0.103871,0.037215,0.037215,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
193.500000,3.129970,3.142000,3.140000,6.000000,0.103785,0.031946,0.031946,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
194.000000,3.132969,3.126000,3.110000,6.000000,0.103693,0.031722,0.031722,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
194.500000,3.135785,3.122000,3.150000,6.000000,0.103601,0.036021,0.036021,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
195.000000,3.138521,3.133000,3.130000,6.000000,0.103514,0.037847,0.037847,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
195.500000,3.141328,3.140000,3.140000,6.000000,0.103430,0.036075,0.036075,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
196.000000,3.144109,3.144000,3.150000,6.000000,0.103344,0.036595,0.036595,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
196.500000,3.146902,3.141000,3.140000,6.000000,0.103258,0.036214,0.036214,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
197.000000,3.149788,3.148000,3.140000,6.000000,0.103172,0.033923,0.033923,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
197.500000,3.152534,3.145000,3.150000,6.000000,0.103083,0.037166,0.037166,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
198.000000,3.155453,3.157000,3.150000,6.000000,0.102999,0.032943,0.032943,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
198.500000,3.158414,3.158000,3.170000,6.000000,0.102909,0.031841,0.031841,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
199.000000,3.161134,3.167000,3.180000,6.000000,0.102818,0.037546,0.037546,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
199.500000,3.163889,3.161000,3.160000,6.000000,0.102734,0.036621,0.036621,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
200.000000,3.166765,3.171000,3.180000,6.000000,0.102650,0.033612,0.033612,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
200.500000,3.169709,3.179000,3.160000,6.000000,0.102561,0.031927,0.031927,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
201.000000,3.172541,3.159000,3.170000,6.000000,0.102471,0.034490,0.034490,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
201.500000,3.175265,3.173000,3.180000,6.000000,0.102383,0.037001,0.037001,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
202.000000,3.177995,3.168000,3.190000,6.000000,0.102300,0.036781,0.036781,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
202.500000,3.180707,3.186000,3.180000,6.000000,0.102216,0.037140,0.037140,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
203.000000,3.183611,3.184000,3.170000,6.000000,0.102132,0.032439,0.032439,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
203.500000,3.186303,3.193000,3.190000,6.000000,0.102043,0.037430,0.037430,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
204.000000,3.189042,3.181000,3.200000,6.000000,0.101960,0.036216,0.036216,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
204.500000,3.191763,3.186000,3.190000,6.000000,0.101876,0.036570,0.036570,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
205.000000,3.194413,3.206000,3.190000,6.000000,0.101792,0.038199,0.038199,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
205.500000,3.197047,3.193000,3.190000,6.000000,0.101710,0.038497,0.038497,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
206.000000,3.199702,3.192000,3.210000,6.000000,0.101629,0.037906,0.037906,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
206.500000,3.202516,3.202000,3.200000,6.000000,0.101548,0.034015,0.034015,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
207.000000,3.205145,3.196000,3.200000,6.000000,0.101461,0.038369,0.038369,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
207.500000,3.207936,3.205000,3.210000,6.000000,0.101380,0.034398,0.034398,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
208.000000,3.210571,3.206000,3.220000,6.000000,0.101294,0.038043,0.038043,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
208.500000,3.213365,3.216000,3.200000,6.000000,0.101213,0.034159,0.034159,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
209.000000,3.216191,3.222000,3.210000,6.000000,0.101127,0.033301,0.033301,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
209.500000,3.219039,3.220000,3.210000,6.000000,0.101040,0.032678,0.032678,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
210.000000,3.221666,3.215000,3.220000,6.000000,0.100953,0.037918,0.037918,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
210.500000,3.224309,3.231000,3.210000,6.000000,0.100872,0.037427,0.037427,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
211.000000,3.226951,3.228000,3.230000,6.000000,0.100790,0.037398,0.037398,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
211.500000,3.229726,3.224000,3.220000,6.000000,0.100709,0.034112,0.034112,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
212.000000,3.232464,3.239000,3.230000,6.000000,0.100624,0.034915,0.034915,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
212.500000,3.235260,3.236000,3.220000,6.000000,0.100540,0.033423,0.033423,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
213.000000,3.237898,3.240000,3.240000,6.000000,0.100454,0.037143,0.037143,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
213.500000,3.240712,3.232000,3.250000,6.000000,0.100372,0.032844,0.032844,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
214.000000,3.243469,3.238000,3.240000,6.000000,0.100286,0.034111,0.034111,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
214.500000,3.246132,3.250000,3.230000,6.000000,0.100201,0.036288,0.036288,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
215.000000,3.248964,3.244000,3.250000,6.000000,0.100119,0.032155,0.032155,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
215.500000,3.251769,3.246000,3.240000,6.000000,0.100032,0.032700,0.032700,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
216.000000,3.254371,3.259000,3.260000,6.000000,0.099946,0.037506,0.037506,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
216.500000,3.256966,3.261000,3.260000,6.000000,0.099866,0.037577,0.037577,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
217.000000,3.259542,3.265000,3.260000,6.000000,0.099786,0.037979,0.037979,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
217.500000,3.262292,3.269000,3.250000,6.000000,0.099706,0.033701,0.033701,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
218.000000,3.265014,3.268000,3.280000,6.000000,0.099622,0.034288,0.034288,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
218.500000,3.267736,3.271000,3.260000,6.000000,0.099538,0.034224,0.034224,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
219.000000,3.270279,3.269000,3.270000,6.000000,0.099454,0.038419,0.038419,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
219.500000,3.272979,3.275000,3.250000,6.000000,0.099376,0.034560,0.034560,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
220.000000,3.275688,3.276000,3.310000,6.000000,0.099293,0.034277,0.034277,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
220.500000,3.278366,3.271000,3.280000,6.000000,0.099210,0.034934,0.034934,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
221.000000,3.280992,3.287000,3.270000,6.000000,0.099127,0.036125,0.036125,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
221.500000,3.283782,3.288000,3.270000,6.000000,0.099046,0.032074,0.032074,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
222.000000,3.286501,3.287000,3.300000,6.000000,0.098961,0.033717,0.033717,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
222.500000,3.289229,3.291000,3.290000,6.000000,0.098877,0.033388,0.033388,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
223.000000,3.291914,3.297000,3.300000,6.000000,0.098793,0.034356,0.034356,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
223.500000,3.294620,3.291000,3.300000,6.000000,0.098710,0.033771,0.033771,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
224.000000,3.297154,3.309000,3.290000,6.000000,0.098627,0.037808,0.037808,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
224.500000,3.299837,3.303000,3.300000,6.000000,0.098549,0.034165,0.034165,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
225.000000,3.302500,3.297000,3.310000,6.000000,0.098467,0.034543,0.034543,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
225.500000,3.305215,3.300000,3.310000,6.000000,0.098385,0.033226,0.033226,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
226.000000,3.307910,3.312000,3.300000,6.000000,0.098301,0.033633,0.033633,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
226.500000,3.310593,3.306000,3.290000,6.000000,0.098218,0.033807,0.033807,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
227.000000,3.313330,3.308000,3.320000,6.000000,0.098136,0.032453,0.032453,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
227.500000,3.315822,3.320000,3.300000,6.000000,0.098051,0.038252,0.038252,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
228.000000,3.318424,3.319000,3.310000,6.000000,0.097975,0.035531,0.035531,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
228.500000,3.321157,3.315000,3.320000,6.000000,0.097895,0.032297,0.032297,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
229.000000,3.323759,3.329000,3.310000,6.000000,0.097811,0.035351,0.035351,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
229.500000,3.326434,3.323000,3.320000,6.000000,0.097730,0.033539,0.033539,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
230.000000,3.329045,3.327000,3.320000,6.000000,0.097648,0.034995,0.034995,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
230.500000,3.331567,3.345000,3.330000,6.000000,0.097568,0.037024,0.037024,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
231.000000,3.334169,3.341000,3.330000,6.000000,0.097490,0.035046,0.035046,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
231.500000,3.336810,3.342000,3.330000,6.000000,0.097410,0.034017,0.034017,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
232.000000,3.339329,3.337000,3.340000,6.000000,0.097329,0.036883,0.036883,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
232.500000,3.341782,3.340000,3.320000,6.000000,0.097251,0.038385,0.038385,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
233.000000,3.344393,3.348000,3.340000,6.000000,0.097176,0.034513,0.034513,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
233.500000,3.346957,3.342000,3.360000,6.000000,0.097096,0.035564,0.035564,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
234.000000,3.349515,3.345000,3.350000,6.000000,0.097017,0.035620,0.035620,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
234.500000,3.352120,3.355000,3.350000,6.000000,0.096938,0.034412,0.034412,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
235.000000,3.354752,3.351000,3.360000,6.000000,0.096858,0.033683,0.033683,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
235.500000,3.357344,3.356000,3.370000,6.000000,0.096777,0.034567,0.034567,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
236.000000,3.360027,3.364000,3.350000,6.000000,0.096697,0.032306,0.032306,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
236.500000,3.362454,3.363000,3.370000,6.000000,0.096615,0.038387,0.038387,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
237.000000,3.364884,3.365000,3.380000,6.000000,0.096540,0.038209,0.038209,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
237.500000,3.367465,3.374000,3.380000,6.000000,0.096465,0.034525,0.034525,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
238.000000,3.370055,3.369000,3.350000,6.000000,0.096386,0.034222,0.034222,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
238.500000,3.372737,3.381000,3.380000,6.000000,0.096306,0.031938,0.031938,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
239.000000,3.375300,3.375000,3.370000,6.000000,0.096223,0.034703,0.034703,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
239.500000,3.377820,3.373000,3.390000,6.000000,0.096145,0.035679,0.035679,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
240.000000,3.380330,3.383000,3.390000,6.000000,0.096067,0.035822,0.035822,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
240.500000,3.382992,3.385000,3.390000,6.000000,0.095990,0.032093,0.032093,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
241.000000,3.385474,3.380000,3.390000,6.000000,0.095908,0.036354,0.036354,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
241.500000,3.388100,3.383000,3.350000,6.000000,0.095832,0.032800,0.032800,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
242.000000,3.390615,3.388000,3.400000,6.000000,0.095751,0.035384,0.035384,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
242.500000,3.393274,3.393000,3.410000,6.000000,0.095673,0.031875,0.031875,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
243.000000,3.395663,3.390000,3.390000,6.000000,0.095592,0.038247,0.038247,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
243.500000,3.398085,3.396000,3.400000,6.000000,0.095518,0.037379,0.037379,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
244.000000,3.400665,3.400000,3.410000,6.000000,0.095444,0.033545,0.033545,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
244.500000,3.403109,3.404000,3.410000,6.000000,0.095364,0.036698,0.036698,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
245.000000,3.405541,3.408000,3.400000,6.000000,0.095289,0.036926,0.036926,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
245.500000,3.407986,3.393000,3.420000,6.000000,0.095214,0.036533,0.036533,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
246.000000,3.410418,3.405000,3.410000,6.000000,0.095139,0.036759,0.036759,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
246.500000,3.412829,3.398000,3.410000,6.000000,0.095064,0.037217,0.037217,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
247.000000,3.415238,3.411000,3.400000,6.000000,0.094990,0.037175,0.037175,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
247.500000,3.417831,3.420000,3.420000,6.000000,0.094916,0.032662,0.032662,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
248.000000,3.420368,3.419000,3.430000,6.000000,0.094836,0.033956,0.033956,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
248.500000,3.422919,3.422000,3.420000,6.000000,0.094758,0.033525,0.033525,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
249.000000,3.425524,3.434000,3.410000,6.000000,0.094679,0.032167,0.032167,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
249.500000,3.427900,3.435000,3.440000,6.000000,0.094599,0.037569,0.037569,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
250.000000,3.430285,3.431000,3.430000,6.000000,0.094526,0.037299,0.037299,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
250.500000,3.432830,3.428000,3.420000,6.000000,0.094453,0.033381,0.033381,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
251.000000,3.435422,3.431000,3.430000,6.000000,0.094374,0.032152,0.032152,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
251.500000,3.437761,3.438000,3.420000,6.000000,0.094295,0.038152,0.038152,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
252.000000,3.440162,3.433000,3.440000,6.000000,0.094223,0.036617,0.036617,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
252.500000,3.442616,3.444000,3.450000,6.000000,0.094149,0.035241,0.035241,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
253.000000,3.444982,3.442000,3.440000,6.000000,0.094073,0.037298,0.037298,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
253.500000,3.447486,3.447000,3.460000,6.000000,0.094001,0.033906,0.033906,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
254.000000,3.449953,3.457000,3.450000,6.000000,0.093924,0.034717,0.034717,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
254.500000,3.452271,3.455000,3.460000,6.000000,0.093848,0.038206,0.038206,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
255.000000,3.454820,3.458000,3.450000,6.000000,0.093776,0.032613,0.032613,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
255.500000,3.457303,3.460000,3.460000,6.000000,0.093698,0.034103,0.034103,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
256.000000,3.459687,3.460000,3.460000,6.000000,0.093621,0.036396,0.036396,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
256.500000,3.462133,3.465000,3.460000,6.000000,0.093548,0.034838,0.034838,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
257.000000,3.464513,3.471000,3.470000,6.000000,0.093473,0.036369,0.036369,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
257.500000,3.467071,3.461000,3.470000,6.000000,0.093400,0.031996,0.031996,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
258.000000,3.469390,3.475000,3.460000,6.000000,0.093321,0.037667,0.037667,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
258.500000,3.471673,3.476000,3.470000,6.000000,0.093250,0.038451,0.038451,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
259.000000,3.474115,3.473000,3.480000,6.000000,0.093179,0.034581,0.034581,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
259.500000,3.476482,3.478000,3.490000,6.000000,0.093104,0.036306,0.036306,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
260.000000,3.478873,3.469000,3.480000,6.000000,0.093031,0.035627,0.035627,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
260.500000,3.481353,3.487000,3.470000,6.000000,0.092958,0.033439,0.033439,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
261.000000,3.483684,3.480000,3.480000,6.000000,0.092881,0.036953,0.036953,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
261.500000,3.486087,3.478000,3.490000,6.000000,0.092810,0.035124,0.035124,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
262.000000,3.488377,3.494000,3.500000,6.000000,0.092736,0.037785,0.037785,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
262.500000,3.490752,3.477000,3.490000,6.000000,0.092665,0.035658,0.035658,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
263.000000,3.493259,3.497000,3.500000,6.000000,0.092592,0.032424,0.032424,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
263.500000,3.495579,3.504000,3.500000,6.000000,0.092515,0.036839,0.036839,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
264.000000,3.498042,3.500000,3.490000,6.000000,0.092444,0.033335,0.033335,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
264.500000,3.500395,3.495000,3.500000,6.000000,0.092368,0.035900,0.035900,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
265.000000,3.502771,3.500000,3.510000,6.000000,0.092296,0.035256,0.035256,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
265.500000,3.505242,3.507000,3.510000,6.000000,0.092222,0.032922,0.032922,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
266.000000,3.507526,3.507000,3.490000,6.000000,0.092146,0.037342,0.037342,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
266.500000,3.509803,3.512000,3.510000,6.000000,0.092076,0.037425,0.037425,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
267.000000,3.512146,3.509000,3.510000,6.000000,0.092006,0.035762,0.035762,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
267.500000,3.514458,3.514000,3.510000,6.000000,0.091934,0.036455,0.036455,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
268.000000,3.516745,3.516000,3.530000,6.000000,0.091863,0.036981,0.036981,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
268.500000,3.519179,3.526000,3.520000,6.000000,0.091792,0.033381,0.033381,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
269.000000,3.521608,3.529000,3.520000,6.000000,0.091718,0.033404,0.033404,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
269.500000,3.523981,3.520000,3.520000,6.000000,0.091643,0.034686,0.034686,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
270.000000,3.526410,3.532000,3.520000,6.000000,0.091570,0.033286,0.033286,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
270.500000,3.528761,3.538000,3.540000,6.000000,0.091495,0.035062,0.035062,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
271.000000,3.531146,3.538000,3.520000,6.000000,0.091423,0.034181,0.034181,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
271.500000,3.533374,3.533000,3.540000,6.000000,0.091349,0.037898,0.037898,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
272.000000,3.535654,3.535000,3.540000,6.000000,0.091281,0.036542,0.036542,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
272.500000,3.537879,3.542000,3.530000,6.000000,0.091211,0.037814,0.037814,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
273.000000,3.540344,3.536000,3.530000,6.000000,0.091142,0.031982,0.031982,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
273.500000,3.542665,3.546000,3.540000,6.000000,0.091066,0.035372,0.035372,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
274.000000,3.544962,3.538000,3.550000,6.000000,0.090995,0.035859,0.035859,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
274.500000,3.547381,3.554000,3.550000,6.000000,0.090924,0.032868,0.032868,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
275.000000,3.549734,3.550000,3.530000,6.000000,0.090850,0.034370,0.034370,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
275.500000,3.551927,3.559000,3.540000,6.000000,0.090777,0.038157,0.038157,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
276.000000,3.554364,3.551000,3.550000,6.000000,0.090710,0.032228,0.032228,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
276.500000,3.556537,3.556000,3.550000,6.000000,0.090635,0.038479,0.038479,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
277.000000,3.558847,3.557000,3.560000,6.000000,0.090568,0.035138,0.035138,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
277.500000,3.561277,3.567000,3.570000,6.000000,0.090497,0.032169,0.032169,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
278.000000,3.563605,3.567000,3.570000,6.000000,0.090422,0.034545,0.034545,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
278.500000,3.565824,3.563000,3.570000,6.000000,0.090351,0.037106,0.037106,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
279.000000,3.568251,3.571000,3.570000,6.000000,0.090282,0.032023,0.032023,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
279.500000,3.570649,3.566000,3.560000,6.000000,0.090208,0.032651,0.032651,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
280.000000,3.573032,3.572000,3.580000,6.000000,0.090134,0.032953,0.032953,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
280.500000,3.575272,3.579000,3.580000,6.000000,0.090061,0.036302,0.036302,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
281.000000,3.577613,3.581000,3.590000,6.000000,0.089992,0.033795,0.033795,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
281.500000,3.579850,3.579000,3.580000,6.000000,0.089920,0.036240,0.036240,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
282.000000,3.582149,3.582000,3.590000,6.000000,0.089851,0.034665,0.034665,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
282.500000,3.584537,3.594000,3.580000,6.000000,0.089780,0.032479,0.032479,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
