experiment_id,t_s,requested_setpoint_m,effective_setpoint_m,backstop_decision,pump_command,pump_permitted,pump_energised,valve_position,true_tank_level_m
EXP-SCN004-backstop-enabled-41fa58ff,77.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.973500
EXP-SCN004-backstop-enabled-41fa58ff,78.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.971974
EXP-SCN004-backstop-enabled-41fa58ff,78.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.970505
EXP-SCN004-backstop-enabled-41fa58ff,79.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.969165
EXP-SCN004-backstop-enabled-41fa58ff,79.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.967641
EXP-SCN004-backstop-enabled-41fa58ff,80.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.966039
EXP-SCN004-backstop-enabled-41fa58ff,80.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.964700
EXP-SCN004-backstop-enabled-41fa58ff,81.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.963320
EXP-SCN004-backstop-enabled-41fa58ff,81.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.961875
EXP-SCN004-backstop-enabled-41fa58ff,82.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.960452
EXP-SCN004-backstop-enabled-41fa58ff,82.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.958870
EXP-SCN004-backstop-enabled-41fa58ff,83.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.957318
EXP-SCN004-backstop-enabled-41fa58ff,83.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.955879
EXP-SCN004-backstop-enabled-41fa58ff,84.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.954293
EXP-SCN004-backstop-enabled-41fa58ff,84.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.952973
EXP-SCN004-backstop-enabled-41fa58ff,85.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.951459
EXP-SCN004-backstop-enabled-41fa58ff,85.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.949928
EXP-SCN004-backstop-enabled-41fa58ff,86.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.948363
EXP-SCN004-backstop-enabled-41fa58ff,86.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.946946
EXP-SCN004-backstop-enabled-41fa58ff,87.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.945513
EXP-SCN004-backstop-enabled-41fa58ff,87.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.944172
EXP-SCN004-backstop-enabled-41fa58ff,88.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.942678
EXP-SCN004-backstop-enabled-41fa58ff,88.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.941273
EXP-SCN004-backstop-enabled-41fa58ff,89.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.939867
EXP-SCN004-backstop-enabled-41fa58ff,89.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.938553
EXP-SCN004-backstop-enabled-41fa58ff,90.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.936981
EXP-SCN004-backstop-enabled-41fa58ff,90.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.935650
EXP-SCN004-backstop-enabled-41fa58ff,91.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.934071
EXP-SCN004-backstop-enabled-41fa58ff,91.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.932723
EXP-SCN004-backstop-enabled-41fa58ff,92.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.931400
EXP-SCN004-backstop-enabled-41fa58ff,92.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.929963
EXP-SCN004-backstop-enabled-41fa58ff,93.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.928587
EXP-SCN004-backstop-enabled-41fa58ff,93.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.927029
EXP-SCN004-backstop-enabled-41fa58ff,94.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.925586
EXP-SCN004-backstop-enabled-41fa58ff,94.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.924086
EXP-SCN004-backstop-enabled-41fa58ff,95.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.922555
EXP-SCN004-backstop-enabled-41fa58ff,95.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.921184
EXP-SCN004-backstop-enabled-41fa58ff,96.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.919581
EXP-SCN004-backstop-enabled-41fa58ff,96.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.918022
EXP-SCN004-backstop-enabled-41fa58ff,97.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.916535
EXP-SCN004-backstop-enabled-41fa58ff,97.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.915126
EXP-SCN004-backstop-enabled-41fa58ff,98.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.913544
EXP-SCN004-backstop-enabled-41fa58ff,98.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.911998
EXP-SCN004-backstop-enabled-41fa58ff,99.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.910459
EXP-SCN004-backstop-enabled-41fa58ff,99.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.909000
EXP-SCN004-backstop-enabled-41fa58ff,100.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.907645
EXP-SCN004-backstop-enabled-41fa58ff,100.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.906169
EXP-SCN004-backstop-enabled-41fa58ff,101.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.904611
EXP-SCN004-backstop-enabled-41fa58ff,101.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.903130
EXP-SCN004-backstop-enabled-41fa58ff,102.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.901545
EXP-SCN004-backstop-enabled-41fa58ff,102.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.900126
EXP-SCN004-backstop-enabled-41fa58ff,103.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.898687
