t_s,true_tank_level_m,reported_tank_level_m,independent_level_m,true_source_level_m,true_inflow_m3_s,true_outflow_m3_s,demand_m3_s,service_shortfall_ratio,spill_volume_m3,pump_energised,pump_permitted,valve_position,requested_setpoint_m,effective_setpoint_m,supervisory_available,consequence_level,violated_invariants
184.500000,3.101418,3.107000,3.110000,6.000000,0.104659,0.036706,0.036706,0.000000,0.000000,1,1,1.000000,4.800000,3.450000,1,C0,
185.000000,3.104200,3.110000,3.080000,6.000000,0.104572,0.037790,0.037790,0.000000,0.000000,1,1,1.000000,4.800000,3.475000,1,C0,
185.500000,3.107097,3.102000,3.130000,6.000000,0.104486,0.034969,0.034969,0.000000,0.000000,1,1,1.000000,4.800000,3.500000,1,C0,
186.000000,3.109910,3.115000,3.100000,6.000000,0.104397,0.036878,0.036878,0.000000,0.000000,1,1,1.000000,4.800000,3.525000,1,C0,
186.500000,3.112784,3.114000,3.110000,6.000000,0.104310,0.035347,0.035347,0.000000,0.000000,1,1,1.000000,4.800000,3.550000,1,C0,
187.000000,3.115685,3.110000,3.120000,6.000000,0.104222,0.034585,0.034585,0.000000,0.000000,1,1,1.000000,4.800000,3.575000,1,C0,
187.500000,3.118636,3.112000,3.120000,6.000000,0.104133,0.033325,0.033325,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
188.000000,3.121380,3.117000,3.130000,6.000000,0.104042,0.038182,0.038182,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
188.500000,3.124182,3.131000,3.110000,6.000000,0.103958,0.036712,0.036712,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
189.000000,3.126994,3.124000,3.120000,6.000000,0.103871,0.036380,0.036380,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
189.500000,3.129990,3.128000,3.130000,6.000000,0.103785,0.031882,0.031882,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
190.000000,3.132745,3.139000,3.130000,6.000000,0.103693,0.037556,0.037556,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
190.500000,3.135644,3.130000,3.130000,6.000000,0.103608,0.034031,0.034031,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
191.000000,3.138412,3.135000,3.150000,6.000000,0.103519,0.037109,0.037109,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
191.500000,3.141192,3.139000,3.130000,6.000000,0.103433,0.036702,0.036702,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
192.000000,3.144180,3.137000,3.140000,6.000000,0.103348,0.031640,0.031640,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
192.500000,3.146888,3.146000,3.140000,6.000000,0.103256,0.038264,0.038264,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
193.000000,3.149684,3.146000,3.150000,6.000000,0.103173,0.036071,0.036071,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
193.500000,3.152415,3.145000,3.140000,6.000000,0.103087,0.037533,0.037533,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
194.000000,3.155321,3.142000,3.160000,6.000000,0.103003,0.033256,0.033256,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
194.500000,3.158014,3.160000,3.160000,6.000000,0.102913,0.038299,0.038299,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
195.000000,3.160935,3.162000,3.160000,6.000000,0.102830,0.032720,0.032720,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
195.500000,3.163901,3.169000,3.150000,6.000000,0.102740,0.031557,0.031557,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
196.000000,3.166718,3.163000,3.170000,6.000000,0.102649,0.035034,0.035034,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
196.500000,3.169513,3.174000,3.190000,6.000000,0.102563,0.035489,0.035489,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
197.000000,3.172263,3.176000,3.170000,6.000000,0.102477,0.036463,0.036463,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
197.500000,3.175006,3.169000,3.170000,6.000000,0.102392,0.036573,0.036573,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
198.000000,3.177871,3.173000,3.170000,6.000000,0.102308,0.033555,0.033555,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
198.500000,3.180645,3.180000,3.180000,6.000000,0.102219,0.035630,0.035630,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
199.000000,3.183538,3.194000,3.170000,6.000000,0.102134,0.032712,0.032712,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
199.500000,3.186433,3.183000,3.190000,6.000000,0.102045,0.032565,0.032565,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
200.000000,3.189110,3.192000,3.180000,6.000000,0.101956,0.037688,0.037688,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
200.500000,3.191918,3.181000,3.200000,6.000000,0.101874,0.034481,0.034481,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
201.000000,3.194577,3.194000,3.200000,6.000000,0.101787,0.037980,0.037980,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
201.500000,3.197339,3.194000,3.190000,6.000000,0.101705,0.035418,0.035418,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
202.000000,3.199987,3.204000,3.200000,6.000000,0.101620,0.038069,0.038069,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
202.500000,3.202826,3.205000,3.210000,6.000000,0.101539,0.033395,0.033395,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
203.000000,3.205574,3.202000,3.210000,6.000000,0.101451,0.035511,0.035511,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
203.500000,3.208385,3.207000,3.210000,6.000000,0.101367,0.033895,0.033895,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
204.000000,3.211246,3.211000,3.220000,6.000000,0.101280,0.032623,0.032623,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
204.500000,3.213892,3.209000,3.200000,6.000000,0.101192,0.037681,0.037681,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
205.000000,3.216661,3.224000,3.210000,6.000000,0.101111,0.034658,0.034658,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
205.500000,3.219485,3.214000,3.210000,6.000000,0.101026,0.033257,0.033257,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
206.000000,3.222264,3.217000,3.230000,6.000000,0.100939,0.034240,0.034240,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
206.500000,3.225026,3.220000,3.220000,6.000000,0.100853,0.034554,0.034554,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
207.000000,3.227755,3.220000,3.210000,6.000000,0.100768,0.035282,0.035282,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
207.500000,3.230372,3.232000,3.220000,6.000000,0.100684,0.037870,0.037870,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
208.000000,3.233181,3.233000,3.230000,6.000000,0.100604,0.033198,0.033198,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
208.500000,3.235808,3.233000,3.240000,6.000000,0.100518,0.037460,0.037460,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
209.000000,3.238610,3.238000,3.250000,6.000000,0.100437,0.033185,0.033185,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
209.500000,3.241464,3.247000,3.250000,6.000000,0.100350,0.031874,0.031874,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
210.000000,3.244094,3.246000,3.230000,6.000000,0.100263,0.037147,0.037147,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
210.500000,3.246826,3.247000,3.250000,6.000000,0.100182,0.034612,0.034612,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
211.000000,3.249452,3.244000,3.250000,6.000000,0.100098,0.037075,0.037075,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
211.500000,3.252278,3.244000,3.260000,6.000000,0.100017,0.032191,0.032191,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
212.000000,3.255038,3.245000,3.250000,6.000000,0.099930,0.033689,0.033689,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
212.500000,3.257788,3.263000,3.270000,6.000000,0.099845,0.033842,0.033842,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
213.000000,3.260528,3.271000,3.260000,6.000000,0.099760,0.034008,0.034008,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
213.500000,3.263276,3.259000,3.260000,6.000000,0.099676,0.033712,0.033712,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
214.000000,3.265969,3.264000,3.260000,6.000000,0.099592,0.034964,0.034964,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
214.500000,3.268793,3.267000,3.250000,6.000000,0.099509,0.031735,0.031735,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
215.000000,3.271344,3.277000,3.270000,6.000000,0.099422,0.038191,0.038191,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
215.500000,3.274120,3.268000,3.290000,6.000000,0.099343,0.032709,0.032709,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
216.000000,3.276939,3.274000,3.290000,6.000000,0.099258,0.031607,0.031607,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
216.500000,3.279635,3.272000,3.270000,6.000000,0.099171,0.034474,0.034474,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
217.000000,3.282336,3.280000,3.290000,6.000000,0.099088,0.034271,0.034271,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
217.500000,3.284857,3.280000,3.280000,6.000000,0.099005,0.038489,0.038489,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
218.000000,3.287648,3.285000,3.290000,6.000000,0.098927,0.031949,0.031949,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
218.500000,3.290437,3.293000,3.290000,6.000000,0.098842,0.031898,0.031898,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
219.000000,3.293167,3.305000,3.300000,6.000000,0.098756,0.033234,0.033234,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
219.500000,3.295811,3.292000,3.280000,6.000000,0.098672,0.035212,0.035212,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
220.000000,3.298451,3.298000,3.280000,6.000000,0.098590,0.035247,0.035247,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
220.500000,3.300975,3.307000,3.320000,6.000000,0.098509,0.037918,0.037918,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
221.000000,3.303610,3.296000,3.310000,6.000000,0.098432,0.035214,0.035214,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
221.500000,3.306370,3.300000,3.290000,6.000000,0.098350,0.032091,0.032091,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
222.000000,3.308973,3.307000,3.300000,6.000000,0.098266,0.035810,0.035810,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
222.500000,3.311532,3.302000,3.320000,6.000000,0.098185,0.036758,0.036758,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
223.000000,3.314043,3.303000,3.310000,6.000000,0.098107,0.037839,0.037839,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
223.500000,3.316705,3.318000,3.280000,6.000000,0.098029,0.034159,0.034159,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
224.000000,3.319282,3.316000,3.310000,6.000000,0.097948,0.036097,0.036097,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
224.500000,3.321919,3.328000,3.340000,6.000000,0.097868,0.034566,0.034566,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
225.000000,3.324656,3.330000,3.340000,6.000000,0.097787,0.032097,0.032097,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
225.500000,3.327393,3.322000,3.330000,6.000000,0.097703,0.032027,0.032027,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
226.000000,3.329972,3.336000,3.340000,6.000000,0.097619,0.035716,0.035716,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
226.500000,3.332554,3.331000,3.320000,6.000000,0.097539,0.035574,0.035574,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
227.000000,3.335167,3.336000,3.340000,6.000000,0.097460,0.034742,0.034742,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
227.500000,3.337773,3.348000,3.350000,6.000000,0.097379,0.034843,0.034843,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
228.000000,3.340247,3.335000,3.350000,6.000000,0.097299,0.037920,0.037920,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
228.500000,3.342978,3.342000,3.350000,6.000000,0.097223,0.031693,0.031693,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
229.000000,3.345642,3.354000,3.360000,6.000000,0.097139,0.033199,0.033199,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
229.500000,3.348324,3.345000,3.350000,6.000000,0.097057,0.032687,0.032687,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
230.000000,3.350782,3.345000,3.340000,6.000000,0.096975,0.037983,0.037983,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
230.500000,3.353456,3.351000,3.380000,6.000000,0.096899,0.032713,0.032713,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
231.000000,3.356160,3.350000,3.350000,6.000000,0.096817,0.031917,0.031917,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
231.500000,3.358651,3.367000,3.370000,6.000000,0.096734,0.036949,0.036949,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
232.000000,3.361343,3.363000,3.360000,6.000000,0.096657,0.032069,0.032069,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
232.500000,3.363867,3.351000,3.370000,6.000000,0.096574,0.035995,0.035995,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
233.000000,3.366499,3.361000,3.360000,6.000000,0.096496,0.033319,0.033319,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
233.500000,3.368959,3.371000,3.360000,6.000000,0.096415,0.037386,0.037386,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
234.000000,3.371594,3.369000,3.390000,6.000000,0.096340,0.033083,0.033083,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
234.500000,3.374091,3.380000,3.370000,6.000000,0.096259,0.036331,0.036331,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
235.000000,3.376726,3.370000,3.390000,6.000000,0.096182,0.032942,0.032942,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
235.500000,3.379142,3.380000,3.370000,6.000000,0.096101,0.038131,0.038131,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
236.000000,3.381645,3.387000,3.390000,6.000000,0.096026,0.035952,0.035952,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
236.500000,3.384067,3.381000,3.390000,6.000000,0.095949,0.037813,0.037813,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
237.000000,3.386706,3.383000,3.390000,6.000000,0.095875,0.032541,0.032541,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
237.500000,3.389165,3.392000,3.390000,6.000000,0.095794,0.036785,0.036785,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
238.000000,3.391730,3.395000,3.380000,6.000000,0.095718,0.034164,0.034164,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
238.500000,3.394369,3.395000,3.390000,6.000000,0.095639,0.032299,0.032299,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
239.000000,3.396971,3.404000,3.400000,6.000000,0.095558,0.033095,0.033095,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
239.500000,3.399487,3.398000,3.390000,6.000000,0.095478,0.035096,0.035096,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
240.000000,3.402029,3.403000,3.380000,6.000000,0.095400,0.034398,0.034398,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
240.500000,3.404478,3.409000,3.400000,6.000000,0.095322,0.036546,0.036546,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
241.000000,3.406944,3.394000,3.410000,6.000000,0.095247,0.036051,0.036051,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
241.500000,3.409333,3.405000,3.420000,6.000000,0.095171,0.037844,0.037844,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
242.000000,3.411840,3.404000,3.440000,6.000000,0.095097,0.034940,0.034940,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
242.500000,3.414400,3.420000,3.420000,6.000000,0.095020,0.033579,0.033579,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
243.000000,3.416815,3.413000,3.410000,6.000000,0.094942,0.036987,0.036987,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
243.500000,3.419278,3.421000,3.440000,6.000000,0.094867,0.035739,0.035739,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
244.000000,3.421736,3.422000,3.420000,6.000000,0.094791,0.035801,0.035801,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
244.500000,3.424316,3.427000,3.440000,6.000000,0.094716,0.032793,0.032793,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
245.000000,3.426687,3.428000,3.440000,6.000000,0.094636,0.037729,0.037729,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
245.500000,3.429122,3.426000,3.420000,6.000000,0.094563,0.036121,0.036121,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
246.000000,3.431683,3.436000,3.430000,6.000000,0.094489,0.033032,0.033032,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
246.500000,3.434115,3.431000,3.440000,6.000000,0.094410,0.036044,0.036044,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
247.000000,3.436480,3.432000,3.440000,6.000000,0.094335,0.037569,0.037569,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
247.500000,3.439028,3.440000,3.430000,6.000000,0.094262,0.033127,0.033127,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
248.000000,3.441410,3.429000,3.440000,6.000000,0.094184,0.037000,0.037000,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
248.500000,3.444006,3.443000,3.450000,6.000000,0.094110,0.031805,0.031805,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
249.000000,3.446451,3.445000,3.450000,6.000000,0.094031,0.035356,0.035356,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
249.500000,3.448981,3.452000,3.470000,6.000000,0.093955,0.033236,0.033236,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
250.000000,3.451327,3.449000,3.450000,6.000000,0.093878,0.037580,0.037580,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
250.500000,3.453902,3.446000,3.460000,6.000000,0.093805,0.031999,0.031999,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
251.000000,3.456204,3.456000,3.450000,6.000000,0.093726,0.038473,0.038473,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
251.500000,3.458716,3.455000,3.450000,6.000000,0.093655,0.033362,0.033362,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
252.000000,3.461295,3.463000,3.470000,6.000000,0.093578,0.031686,0.031686,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
252.500000,3.463738,3.461000,3.460000,6.000000,0.093499,0.034871,0.034871,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
253.000000,3.466275,3.469000,3.470000,6.000000,0.093423,0.032528,0.032528,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
253.500000,3.468792,3.467000,3.470000,6.000000,0.093345,0.032942,0.032942,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
254.000000,3.471164,3.466000,3.470000,6.000000,0.093268,0.036350,0.036350,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
254.500000,3.473593,3.474000,3.470000,6.000000,0.093195,0.034901,0.034901,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
255.000000,3.475953,3.484000,3.450000,6.000000,0.093120,0.036477,0.036477,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
255.500000,3.478415,3.479000,3.460000,6.000000,0.093048,0.033969,0.033969,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
256.000000,3.480713,3.481000,3.470000,6.000000,0.092972,0.037817,0.037817,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
256.500000,3.483227,3.488000,3.500000,6.000000,0.092901,0.032562,0.032562,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
257.000000,3.485524,3.474000,3.480000,6.000000,0.092824,0.037697,0.037697,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
257.500000,3.488000,3.491000,3.480000,6.000000,0.092753,0.033316,0.033316,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
258.000000,3.490396,3.492000,3.490000,6.000000,0.092677,0.035183,0.035183,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
258.500000,3.492904,3.492000,3.480000,6.000000,0.092603,0.032410,0.032410,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
259.000000,3.495416,3.488000,3.490000,6.000000,0.092526,0.032236,0.032236,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
259.500000,3.497682,3.496000,3.520000,6.000000,0.092449,0.038067,0.038067,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
260.000000,3.500139,3.504000,3.500000,6.000000,0.092379,0.033405,0.033405,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
260.500000,3.502407,3.498000,3.510000,6.000000,0.092303,0.037883,0.037883,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
261.000000,3.504932,3.502000,3.500000,6.000000,0.092234,0.031615,0.031615,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
261.500000,3.507239,3.505000,3.500000,6.000000,0.092156,0.036796,0.036796,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
262.000000,3.509537,3.515000,3.510000,6.000000,0.092085,0.036928,0.036928,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
262.500000,3.511880,3.515000,3.530000,6.000000,0.092014,0.035787,0.035787,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
263.000000,3.514169,3.513000,3.500000,6.000000,0.091942,0.037005,0.037005,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
263.500000,3.516609,3.519000,3.530000,6.000000,0.091872,0.033307,0.033307,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
264.000000,3.519101,3.525000,3.540000,6.000000,0.091797,0.031994,0.031994,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
264.500000,3.521349,3.522000,3.530000,6.000000,0.091720,0.037776,0.037776,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
265.000000,3.523784,3.528000,3.510000,6.000000,0.091651,0.033210,0.033210,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
265.500000,3.526121,3.534000,3.530000,6.000000,0.091576,0.035485,0.035485,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
266.000000,3.528410,3.532000,3.520000,6.000000,0.091504,0.036576,0.036576,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
266.500000,3.530700,3.526000,3.540000,6.000000,0.091434,0.036464,0.036464,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
267.000000,3.532988,3.527000,3.530000,6.000000,0.091363,0.036452,0.036452,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
267.500000,3.535328,3.535000,3.550000,6.000000,0.091293,0.035135,0.035135,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
268.000000,3.537597,3.532000,3.540000,6.000000,0.091221,0.036761,0.036761,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
268.500000,3.539858,3.539000,3.530000,6.000000,0.091151,0.036885,0.036885,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
269.000000,3.542105,3.537000,3.550000,6.000000,0.091081,0.037145,0.037145,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
269.500000,3.544392,3.546000,3.550000,6.000000,0.091012,0.036146,0.036146,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
270.000000,3.546725,3.544000,3.540000,6.000000,0.090942,0.034950,0.034950,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
270.500000,3.549018,3.548000,3.550000,6.000000,0.090870,0.035834,0.035834,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
271.000000,3.551416,3.562000,3.540000,6.000000,0.090799,0.033229,0.033229,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
271.500000,3.553741,3.550000,3.560000,6.000000,0.090726,0.034928,0.034928,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
272.000000,3.556192,3.552000,3.550000,6.000000,0.090654,0.031842,0.031842,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
272.500000,3.558512,3.553000,3.560000,6.000000,0.090579,0.034885,0.034885,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
273.000000,3.560695,3.559000,3.560000,6.000000,0.090507,0.038118,0.038118,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
273.500000,3.563013,3.558000,3.550000,6.000000,0.090440,0.034807,0.034807,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
274.000000,3.565297,3.561000,3.570000,6.000000,0.090369,0.035564,0.035564,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
274.500000,3.567578,3.563000,3.560000,6.000000,0.090299,0.035546,0.035546,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
275.000000,3.569771,3.568000,3.560000,6.000000,0.090228,0.037601,0.037601,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
275.500000,3.572039,3.569000,3.570000,6.000000,0.090161,0.035734,0.035734,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
276.000000,3.574201,3.575000,3.580000,6.000000,0.090091,0.038194,0.038194,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
